CALIB_AIRSPEED,TRUE_AIRSPEED,VERTICAL_SPEED,ALTITUDE,AOA_LEFT,AOA_RIGHT,MAGNETIC_HEADING,AUTOPILOT_ENGAGED,AUTOTHROTTLE_ENGAGED,IN_AIR
321.12,384.25,2160.0,10801.0,0.48,0.62,-62.23,1.0,1.0,1.0
321.0,384.5,2200.0,10835.0,0.53,0.66,-62.23,1.0,1.0,1.0
321.62,385.25,2248.0,10873.0,0.48,0.7,-62.23,1.0,1.0,1.0
321.75,385.5,2280.0,10911.0,0.44,0.62,-62.14,1.0,1.0,1.0
321.62,385.75,2320.0,10948.0,0.44,0.57,-62.14,1.0,1.0,1.0
322.0,386.25,2352.0,10988.0,0.44,0.57,-62.14,1.0,1.0,1.0
321.88,386.5,2392.0,11027.0,0.48,0.57,-62.14,1.0,1.0,1.0
321.88,386.75,2432.0,11066.0,0.44,0.57,-62.14,1.0,1.0,1.0
321.88,386.75,2464.0,11108.0,0.44,0.57,-62.05,1.0,1.0,1.0
321.75,387.0,2488.0,11148.0,0.4,0.53,-62.05,1.0,1.0,1.0
321.75,387.0,2504.0,11189.0,0.35,0.53,-62.05,1.0,1.0,1.0
321.75,387.25,2512.0,11231.0,0.4,0.53,-61.96,1.0,1.0,1.0
321.5,387.5,2520.0,11273.0,0.35,0.53,-61.96,1.0,1.0,1.0
321.12,387.25,2520.0,11317.0,0.31,0.48,-61.96,1.0,1.0,1.0
320.75,387.0,2520.0,11358.0,0.31,0.53,-61.96,1.0,1.0,1.0
320.5,386.75,2512.0,11399.0,0.35,0.53,-61.96,1.0,1.0,1.0
320.75,387.25,2520.0,11441.0,0.4,0.57,-61.88,1.0,1.0,1.0
320.5,387.25,2528.0,11482.0,0.35,0.53,-61.88,1.0,1.0,1.0
320.5,387.5,2536.0,11525.0,0.4,0.57,-61.88,1.0,1.0,1.0
320.12,387.25,2536.0,11568.0,0.35,0.53,-61.88,1.0,1.0,1.0
320.12,387.5,2536.0,11611.0,0.4,0.57,-61.88,1.0,1.0,1.0
320.12,387.5,2544.0,11652.0,0.4,0.57,-61.88,1.0,1.0,1.0
320.0,387.75,2552.0,11693.0,0.4,0.57,-61.88,1.0,1.0,1.0
319.88,387.75,2552.0,11735.0,0.4,0.57,-61.88,1.0,1.0,1.0
319.75,387.75,2568.0,11778.0,0.4,0.57,-61.88,1.0,1.0,1.0
319.5,388.0,2576.0,11822.0,0.4,0.57,-61.88,1.0,1.0,1.0
319.38,387.75,2584.0,11864.0,0.4,0.53,-61.88,1.0,1.0,1.0
319.25,388.0,2592.0,11909.0,0.4,0.57,-61.88,1.0,1.0,1.0
319.38,388.25,2608.0,11950.0,0.4,0.57,-61.79,1.0,1.0,1.0
319.0,388.25,2624.0,11994.0,0.44,0.62,-61.79,1.0,1.0,1.0
319.0,388.5,2640.0,12038.0,0.44,0.62,-61.79,1.0,1.0,1.0
318.5,388.25,2648.0,12082.0,0.44,0.66,-61.79,1.0,1.0,1.0
318.25,388.25,2656.0,12126.0,0.4,0.62,-61.79,1.0,1.0,1.0
318.25,388.75,2656.0,12169.0,0.44,0.62,-61.88,1.0,1.0,1.0
318.5,389.0,2664.0,12214.0,0.44,0.62,-61.88,1.0,1.0,1.0
318.5,389.5,2664.0,12259.0,0.4,0.57,-61.88,1.0,1.0,1.0
318.38,389.5,2656.0,12304.0,0.35,0.57,-61.88,1.0,1.0,1.0
318.12,389.25,2640.0,12346.0,0.35,0.53,-61.88,1.0,1.0,1.0
318.62,390.25,2624.0,12390.0,0.35,0.53,-61.88,1.0,1.0,1.0
319.62,391.75,2616.0,12435.0,0.35,0.53,-61.88,1.0,1.0,1.0
319.75,392.25,2616.0,12478.0,0.31,0.48,-61.88,1.0,1.0,1.0
320.12,392.75,2608.0,12520.0,0.31,0.48,-61.88,1.0,1.0,1.0
320.75,394.0,2616.0,12565.0,0.35,0.48,-61.88,1.0,1.0,1.0
320.75,394.0,2624.0,12607.0,0.35,0.48,-61.88,1.0,1.0,1.0
321.12,394.75,2632.0,12652.0,0.4,0.53,-61.88,1.0,1.0,1.0
321.38,395.25,2664.0,12693.0,0.4,0.53,-61.88,1.0,1.0,1.0
322.0,396.25,2680.0,12738.0,0.26,0.44,-61.88,1.0,1.0,1.0
321.75,396.25,2688.0,12784.0,0.31,0.44,-61.88,1.0,1.0,1.0
321.62,396.5,2696.0,12829.0,0.26,0.48,-61.88,1.0,1.0,1.0
321.0,395.75,2704.0,12872.0,0.4,0.57,-61.88,1.0,1.0,1.0
320.88,396.0,2712.0,12918.0,0.26,0.48,-61.88,1.0,1.0,1.0
320.88,396.0,2696.0,12965.0,0.18,0.44,-61.88,1.0,1.0,1.0
320.75,396.25,2696.0,13010.0,0.35,0.53,-61.96,1.0,1.0,1.0
321.12,397.0,2712.0,13056.0,0.35,0.57,-61.96,1.0,1.0,1.0
321.88,398.0,2720.0,13101.0,0.26,0.48,-61.96,1.0,1.0,1.0
321.38,398.0,2728.0,13146.0,0.31,0.53,-61.96,1.0,1.0,1.0
321.12,398.0,2728.0,13192.0,0.26,0.48,-62.05,1.0,1.0,1.0
321.12,398.25,2720.0,13236.0,0.18,0.44,-62.05,1.0,1.0,1.0
321.12,398.5,2704.0,13283.0,0.22,0.4,-62.05,1.0,1.0,1.0
321.38,399.0,2704.0,13328.0,0.26,0.48,-62.14,1.0,1.0,1.0
321.88,399.75,2704.0,13373.0,0.26,0.4,-62.14,1.0,1.0,1.0
321.38,399.25,2696.0,13418.0,0.31,0.44,-62.14,1.0,1.0,1.0
321.12,399.5,2688.0,13464.0,0.26,0.4,-62.14,1.0,1.0,1.0
321.38,400.0,2680.0,13507.0,0.31,0.48,-62.14,1.0,1.0,1.0
320.88,399.75,2664.0,13554.0,0.22,0.4,-62.14,1.0,1.0,1.0
320.75,400.0,2656.0,13597.0,0.26,0.44,-62.14,1.0,1.0,1.0
320.38,399.75,2616.0,13643.0,0.18,0.35,-62.14,1.0,1.0,1.0
320.25,399.75,2600.0,13687.0,0.26,0.44,-62.14,1.0,1.0,1.0
320.75,400.75,2592.0,13729.0,0.31,0.48,-62.14,1.0,1.0,1.0
320.88,401.25,2592.0,13772.0,0.31,0.48,-62.14,1.0,1.0,1.0
321.12,401.75,2600.0,13815.0,0.31,0.48,-62.14,1.0,1.0,1.0
321.38,402.25,2600.0,13860.0,0.26,0.48,-62.14,1.0,1.0,1.0
321.38,402.75,2600.0,13903.0,0.26,0.44,-62.14,1.0,1.0,1.0
321.5,403.0,2592.0,13946.0,0.26,0.44,-62.23,1.0,1.0,1.0
321.38,403.0,2584.0,13991.0,0.22,0.4,-62.23,1.0,1.0,1.0
321.38,403.5,2584.0,14034.0,0.31,0.48,-62.23,1.0,1.0,1.0
321.5,403.75,2576.0,14077.0,0.26,0.44,-62.23,1.0,1.0,1.0
321.5,403.75,2576.0,14121.0,0.22,0.44,-62.23,1.0,1.0,1.0
321.25,404.0,2568.0,14165.0,0.26,0.44,-62.23,1.0,1.0,1.0
321.38,404.25,2568.0,14208.0,0.26,0.44,-62.23,1.0,1.0,1.0
322.12,405.5,2576.0,14250.0,0.26,0.44,-62.23,1.0,1.0,1.0
322.12,405.75,2584.0,14293.0,0.26,0.44,-62.23,1.0,1.0,1.0
322.0,406.0,2584.0,14337.0,0.26,0.4,-62.23,1.0,1.0,1.0
322.12,406.25,2600.0,14380.0,0.22,0.44,-62.23,1.0,1.0,1.0
322.38,406.75,2624.0,14423.0,0.26,0.48,-62.23,1.0,1.0,1.0
322.38,407.0,2648.0,14466.0,0.26,0.53,-62.23,1.0,1.0,1.0
322.38,407.25,2672.0,14510.0,0.26,0.48,-62.23,1.0,1.0,1.0
322.25,407.25,2688.0,14555.0,0.22,0.48,-62.31,1.0,1.0,1.0
322.12,407.5,2704.0,14601.0,0.22,0.48,-62.4,1.0,1.0,1.0
321.62,407.25,2704.0,14645.0,0.22,0.48,-62.4,1.0,1.0,1.0
321.38,407.25,2704.0,14691.0,0.22,0.48,-62.4,1.0,1.0,1.0
321.12,407.25,2696.0,14737.0,0.22,0.44,-62.49,1.0,1.0,1.0
321.12,407.5,2672.0,14782.0,0.18,0.4,-62.58,1.0,1.0,1.0
321.12,407.75,2656.0,14826.0,0.18,0.44,-62.58,1.0,1.0,1.0
320.25,407.25,2624.0,14871.0,0.22,0.44,-62.67,1.0,1.0,1.0
319.75,407.0,2592.0,14915.0,0.22,0.44,-62.67,1.0,1.0,1.0
319.12,406.5,2552.0,14959.0,0.22,0.4,-62.75,1.0,1.0,1.0
319.0,406.75,2512.0,15002.0,0.22,0.4,-62.84,1.0,1.0,1.0
319.0,407.0,2456.0,15045.0,0.18,0.4,-62.84,1.0,1.0,1.0
318.62,406.75,2400.0,15086.0,0.22,0.4,-62.84,1.0,1.0,1.0
318.5,407.0,2336.0,15127.0,0.18,0.35,-62.93,1.0,1.0,1.0
318.62,407.25,2280.0,15167.0,0.18,0.4,-62.93,1.0,1.0,1.0
318.5,407.25,2240.0,15204.0,0.22,0.4,-62.93,1.0,1.0,1.0
318.88,408.0,2192.0,15243.0,0.22,0.4,-62.93,1.0,1.0,1.0
318.75,408.0,2160.0,15279.0,0.26,0.44,-63.02,1.0,1.0,1.0
318.5,408.0,2144.0,15315.0,0.31,0.48,-63.02,1.0,1.0,1.0
318.62,408.25,2128.0,15352.0,0.35,0.48,-63.02,1.0,1.0,1.0
319.25,409.25,2136.0,15387.0,0.35,0.53,-63.02,1.0,1.0,1.0
319.75,410.0,2136.0,15422.0,0.31,0.53,-63.02,1.0,1.0,1.0
320.12,410.75,2152.0,15459.0,0.35,0.48,-63.02,1.0,1.0,1.0
320.25,411.0,2168.0,15496.0,0.35,0.48,-63.11,1.0,1.0,1.0
320.38,411.75,2192.0,15529.0,0.4,0.53,-63.02,1.0,1.0,1.0
319.88,411.5,2216.0,15568.0,0.35,0.53,-63.02,1.0,1.0,1.0
320.62,412.5,2240.0,15605.0,0.4,0.53,-63.02,1.0,1.0,1.0
320.75,413.0,2272.0,15641.0,0.35,0.53,-63.02,1.0,1.0,1.0
321.62,414.5,2296.0,15680.0,0.35,0.57,-63.02,1.0,1.0,1.0
322.38,415.5,2328.0,15719.0,0.31,0.57,-63.02,1.0,1.0,1.0
322.5,416.0,2352.0,15757.0,0.31,0.48,-63.02,1.0,1.0,1.0
322.62,416.25,2392.0,15798.0,0.26,0.44,-63.02,1.0,1.0,1.0
323.12,417.0,2416.0,15836.0,0.26,0.44,-63.02,1.0,1.0,1.0
323.5,417.75,2448.0,15877.0,0.35,0.48,-63.11,1.0,1.0,1.0
323.75,418.25,2480.0,15917.0,0.26,0.48,-63.11,1.0,1.0,1.0
323.38,418.5,2520.0,15957.0,0.31,0.48,-63.11,1.0,1.0,1.0
323.38,418.5,2568.0,16000.0,0.35,0.48,-63.11,1.0,1.0,1.0
322.88,418.25,2600.0,16045.0,0.26,0.48,-63.11,1.0,1.0,1.0
322.75,418.25,2632.0,16087.0,0.31,0.48,-63.19,1.0,1.0,1.0
322.25,418.0,2656.0,16132.0,0.26,0.44,-63.19,1.0,1.0,1.0
321.38,417.25,2656.0,16178.0,0.22,0.4,-63.19,1.0,1.0,1.0
321.12,417.25,2640.0,16223.0,0.22,0.35,-63.19,1.0,1.0,1.0
320.75,417.0,2608.0,16268.0,0.13,0.31,-63.19,1.0,1.0,1.0
320.75,417.25,2560.0,16312.0,0.13,0.31,-63.19,1.0,1.0,1.0
320.62,417.25,2520.0,16353.0,0.13,0.31,-63.19,1.0,1.0,1.0
320.5,417.5,2472.0,16396.0,0.13,0.31,-63.19,1.0,1.0,1.0
320.12,417.25,2432.0,16437.0,0.13,0.31,-63.19,1.0,1.0,1.0
320.12,417.5,2376.0,16478.0,0.13,0.31,-63.19,1.0,1.0,1.0
319.88,417.25,2336.0,16518.0,0.18,0.35,-63.19,1.0,1.0,1.0
319.75,417.5,2296.0,16557.0,0.22,0.35,-63.19,1.0,1.0,1.0
319.88,418.0,2272.0,16596.0,0.22,0.4,-63.19,1.0,1.0,1.0
320.0,418.25,2256.0,16632.0,0.26,0.44,-63.19,1.0,1.0,1.0
320.12,418.5,2256.0,16670.0,0.26,0.44,-63.19,1.0,1.0,1.0
320.38,419.25,2240.0,16709.0,0.22,0.4,-63.19,1.0,1.0,1.0
320.62,419.75,2232.0,16745.0,0.22,0.44,-63.19,1.0,1.0,1.0
320.75,420.25,2232.0,16782.0,0.26,0.48,-63.28,1.0,1.0,1.0
320.88,420.5,2240.0,16820.0,0.26,0.44,-63.28,1.0,1.0,1.0
320.88,420.75,2232.0,16858.0,0.26,0.4,-63.28,1.0,1.0,1.0
320.88,421.0,2232.0,16895.0,0.22,0.4,-63.28,1.0,1.0,1.0
321.38,422.0,2240.0,16932.0,0.26,0.44,-63.28,1.0,1.0,1.0
321.25,422.0,2256.0,16969.0,0.26,0.44,-63.28,1.0,1.0,1.0
321.38,422.25,2256.0,17008.0,0.22,0.44,-63.28,1.0,1.0,1.0
320.88,422.0,2256.0,17046.0,0.26,0.44,-63.28,1.0,1.0,1.0
320.88,422.5,2264.0,17084.0,0.26,0.48,-63.28,1.0,1.0,1.0
321.0,422.75,2272.0,17122.0,0.26,0.44,-63.28,1.0,1.0,1.0
321.25,423.25,2280.0,17159.0,0.26,0.48,-63.37,1.0,1.0,1.0
321.5,423.75,2296.0,17198.0,0.26,0.44,-63.37,1.0,1.0,1.0
321.38,424.25,2304.0,17236.0,0.22,0.4,-63.37,1.0,1.0,1.0
321.62,424.5,2304.0,17274.0,0.26,0.4,-63.37,1.0,1.0,1.0
321.75,425.0,2312.0,17313.0,0.22,0.4,-63.37,1.0,1.0,1.0
321.88,425.5,2312.0,17352.0,0.18,0.4,-63.46,1.0,1.0,1.0
322.0,425.75,2312.0,17391.0,0.22,0.4,-63.46,1.0,1.0,1.0
322.38,426.5,2320.0,17430.0,0.18,0.4,-63.46,1.0,1.0,1.0
322.62,427.0,2336.0,17468.0,0.22,0.44,-63.46,1.0,1.0,1.0
322.75,427.25,2360.0,17507.0,0.26,0.44,-63.54,1.0,1.0,1.0
322.62,427.5,2384.0,17547.0,0.22,0.44,-63.54,1.0,1.0,1.0
322.62,427.75,2416.0,17585.0,0.26,0.48,-63.54,1.0,1.0,1.0
322.62,428.0,2440.0,17626.0,0.26,0.44,-63.54,1.0,1.0,1.0
322.12,427.75,2464.0,17667.0,0.26,0.44,-63.63,1.0,1.0,1.0
321.88,427.75,2480.0,17708.0,0.26,0.4,-63.63,1.0,1.0,1.0
321.88,428.0,2480.0,17750.0,0.22,0.35,-63.63,1.0,1.0,1.0
322.0,428.5,2480.0,17790.0,0.22,0.4,-63.63,1.0,1.0,1.0
321.75,428.25,2480.0,17833.0,0.22,0.35,-63.63,1.0,1.0,1.0
321.62,428.5,2472.0,17872.0,0.18,0.35,-63.54,1.0,1.0,1.0
321.5,428.5,2456.0,17915.0,0.18,0.31,-63.54,1.0,1.0,1.0
321.5,428.75,2432.0,17956.0,0.13,0.26,-63.54,1.0,1.0,1.0
321.62,429.0,2408.0,17996.0,0.18,0.31,-63.54,1.0,1.0,1.0
322.12,430.0,2400.0,18035.0,0.13,0.35,-63.54,1.0,1.0,1.0
321.88,429.75,2392.0,18076.0,0.18,0.35,-63.54,1.0,1.0,1.0
321.88,430.25,2392.0,18116.0,0.22,0.35,-63.54,1.0,1.0,1.0
321.75,430.25,2384.0,18154.0,0.22,0.35,-63.46,1.0,1.0,1.0
321.5,430.25,2384.0,18194.0,0.22,0.35,-63.46,1.0,1.0,1.0
321.38,430.25,2384.0,18234.0,0.22,0.4,-63.46,1.0,1.0,1.0
321.25,430.25,2384.0,18274.0,0.22,0.4,-63.37,1.0,1.0,1.0
321.12,430.25,2384.0,18315.0,0.22,0.4,-63.37,1.0,1.0,1.0
320.88,430.25,2376.0,18353.0,0.22,0.4,-63.37,1.0,1.0,1.0
320.88,430.5,2360.0,18394.0,0.18,0.35,-63.37,1.0,1.0,1.0
320.88,430.5,2352.0,18432.0,0.22,0.35,-63.28,1.0,1.0,1.0
320.62,430.75,2336.0,18473.0,0.18,0.35,-63.28,1.0,1.0,1.0
320.38,430.5,2312.0,18511.0,0.18,0.31,-63.28,1.0,1.0,1.0
320.12,430.5,2296.0,18551.0,0.22,0.35,-63.19,1.0,1.0,1.0
320.12,430.75,2280.0,18589.0,0.22,0.4,-63.19,1.0,1.0,1.0
320.12,431.0,2272.0,18628.0,0.22,0.4,-63.19,1.0,1.0,1.0
320.12,431.25,2264.0,18664.0,0.22,0.44,-63.19,1.0,1.0,1.0
319.88,431.25,2248.0,18703.0,0.22,0.4,-63.19,1.0,1.0,1.0
319.5,431.0,2232.0,18741.0,0.18,0.44,-63.19,1.0,1.0,1.0
319.38,431.0,2216.0,18779.0,0.22,0.4,-63.19,1.0,1.0,1.0
319.25,431.25,2192.0,18817.0,0.18,0.35,-63.19,1.0,1.0,1.0
319.25,431.5,2160.0,18853.0,0.22,0.4,-63.19,1.0,1.0,1.0
319.25,431.5,2136.0,18888.0,0.18,0.35,-63.19,1.0,1.0,1.0
319.0,431.5,2104.0,18925.0,0.22,0.4,-63.19,1.0,1.0,1.0
319.0,431.75,2088.0,18960.0,0.26,0.44,-63.19,1.0,1.0,1.0
318.62,431.5,2080.0,18995.0,0.26,0.44,-63.19,1.0,1.0,1.0
318.5,431.75,2064.0,19030.0,0.26,0.44,-63.19,1.0,1.0,1.0
318.62,432.0,2040.0,19066.0,0.22,0.4,-63.19,1.0,1.0,1.0
318.75,432.25,2024.0,19099.0,0.26,0.44,-63.19,1.0,1.0,1.0
318.75,432.5,2016.0,19132.0,0.26,0.44,-63.11,1.0,1.0,1.0
318.62,432.5,2000.0,19166.0,0.31,0.44,-63.11,1.0,1.0,1.0
318.38,432.5,1992.0,19200.0,0.35,0.48,-63.11,1.0,1.0,1.0
317.75,432.0,1992.0,19234.0,0.35,0.48,-63.11,1.0,1.0,1.0
317.5,432.0,1976.0,19268.0,0.31,0.48,-63.11,1.0,1.0,1.0
317.25,432.0,1952.0,19300.0,0.31,0.44,-63.11,1.0,1.0,1.0
317.12,432.0,1936.0,19334.0,0.31,0.48,-63.02,1.0,1.0,1.0
317.0,432.25,1912.0,19366.0,0.31,0.48,-63.02,1.0,1.0,1.0
317.12,432.5,1896.0,19398.0,0.31,0.53,-63.02,1.0,1.0,1.0
317.12,432.5,1864.0,19430.0,0.22,0.44,-63.02,1.0,1.0,1.0
317.62,433.5,1816.0,19462.0,0.09,0.31,-63.02,1.0,1.0,1.0
317.62,433.75,1760.0,19494.0,0.13,0.31,-63.02,1.0,1.0,1.0
317.75,434.0,1744.0,19522.0,0.26,0.44,-63.02,1.0,1.0,1.0
317.75,434.25,1736.0,19550.0,0.31,0.48,-63.02,1.0,1.0,1.0
318.25,435.25,1736.0,19579.0,0.26,0.44,-63.02,1.0,1.0,1.0
318.38,435.5,1728.0,19610.0,0.26,0.44,-63.02,1.0,1.0,1.0
318.62,435.75,1752.0,19638.0,0.44,0.57,-63.02,1.0,1.0,1.0
318.75,436.25,1792.0,19667.0,0.44,0.57,-63.02,1.0,1.0,1.0
319.12,437.0,1824.0,19697.0,0.4,0.53,-63.02,1.0,1.0,1.0
319.38,437.75,1848.0,19727.0,0.31,0.44,-63.02,1.0,1.0,1.0
319.62,438.25,1880.0,19757.0,0.35,0.48,-63.02,1.0,1.0,1.0
320.12,439.0,1920.0,19790.0,0.31,0.48,-62.93,1.0,1.0,1.0
320.38,439.5,1968.0,19821.0,0.4,0.62,-62.93,1.0,1.0,1.0
320.38,439.75,2016.0,19853.0,0.31,0.48,-62.93,1.0,1.0,1.0
319.88,439.5,2048.0,19887.0,0.35,0.53,-62.93,1.0,1.0,1.0
320.25,440.0,2080.0,19922.0,0.35,0.53,-62.93,1.0,1.0,1.0
320.38,440.5,2104.0,19956.0,0.31,0.44,-62.93,1.0,1.0,1.0
320.12,440.5,2112.0,19992.0,0.26,0.44,-62.93,1.0,1.0,1.0
320.0,440.5,2112.0,20027.0,0.22,0.4,-62.93,1.0,1.0,1.0
320.62,441.5,2112.0,20062.0,0.26,0.4,-62.93,1.0,1.0,1.0
320.38,441.5,2120.0,20097.0,0.26,0.44,-62.93,1.0,1.0,1.0
320.5,441.75,2136.0,20131.0,0.26,0.44,-62.93,1.0,1.0,1.0
320.88,442.5,2144.0,20168.0,0.18,0.4,-62.93,1.0,1.0,1.0
320.62,442.25,2136.0,20203.0,0.13,0.31,-63.02,1.0,1.0,1.0
320.62,442.5,2128.0,20240.0,0.18,0.35,-63.02,1.0,1.0,1.0
319.75,441.75,2112.0,20274.0,0.09,0.31,-63.02,1.0,1.0,1.0
319.38,441.5,2104.0,20310.0,0.22,0.4,-63.02,1.0,1.0,1.0
319.0,441.25,2088.0,20345.0,0.22,0.35,-63.02,1.0,1.0,1.0
319.25,441.75,2080.0,20379.0,0.22,0.35,-62.93,1.0,1.0,1.0
319.12,441.75,2064.0,20413.0,0.22,0.35,-62.93,1.0,1.0,1.0
319.25,442.0,2048.0,20449.0,0.26,0.4,-62.93,1.0,1.0,1.0
319.25,442.5,2032.0,20483.0,0.18,0.35,-62.93,1.0,1.0,1.0
319.25,442.5,2016.0,20517.0,0.22,0.35,-62.84,1.0,1.0,1.0
319.5,443.0,2000.0,20551.0,0.22,0.4,-62.84,1.0,1.0,1.0
319.38,443.0,1992.0,20583.0,0.22,0.4,-62.84,1.0,1.0,1.0
319.25,443.25,1984.0,20617.0,0.22,0.35,-62.84,1.0,1.0,1.0
319.12,443.25,1976.0,20649.0,0.22,0.4,-62.84,1.0,1.0,1.0
319.25,443.75,1960.0,20684.0,0.09,0.31,-62.84,1.0,1.0,1.0
319.62,444.25,1944.0,20716.0,0.13,0.31,-62.84,1.0,1.0,1.0
319.38,444.25,1944.0,20747.0,0.35,0.48,-62.84,1.0,1.0,1.0
319.0,444.0,1968.0,20778.0,0.4,0.57,-62.84,1.0,1.0,1.0
319.12,444.25,1976.0,20812.0,0.22,0.31,-62.84,1.0,1.0,1.0
318.38,443.5,1952.0,20846.0,0.18,0.31,-62.84,1.0,1.0,1.0
318.38,443.75,1928.0,20877.0,0.31,0.4,-62.84,1.0,1.0,1.0
318.62,444.5,1936.0,20909.0,0.35,0.48,-62.75,1.0,1.0,1.0
318.38,444.25,1936.0,20941.0,0.35,0.44,-62.67,1.0,1.0,1.0
318.38,444.5,1928.0,20974.0,0.22,0.4,-62.67,1.0,1.0,1.0
318.25,444.5,1904.0,21007.0,0.18,0.35,-62.58,1.0,1.0,1.0
318.75,445.5,1880.0,21039.0,0.18,0.31,-62.58,1.0,1.0,1.0
319.0,445.75,1864.0,21069.0,0.22,0.35,-62.58,1.0,1.0,1.0
318.75,445.75,1848.0,21101.0,0.22,0.35,-62.49,1.0,1.0,1.0
318.88,446.25,1840.0,21132.0,0.22,0.35,-62.49,1.0,1.0,1.0
319.12,446.75,1824.0,21164.0,0.18,0.35,-62.49,1.0,1.0,1.0
319.5,447.25,1824.0,21193.0,0.22,0.35,-62.4,1.0,1.0,1.0
320.0,448.25,1832.0,21223.0,0.18,0.35,-62.4,1.0,1.0,1.0
320.62,449.25,1848.0,21255.0,0.22,0.35,-62.31,1.0,1.0,1.0
321.12,450.0,1888.0,21285.0,0.31,0.48,-62.31,1.0,1.0,1.0
321.25,450.5,1912.0,21316.0,0.22,0.4,-62.31,1.0,1.0,1.0
321.38,450.75,1944.0,21349.0,0.22,0.4,-62.4,1.0,1.0,1.0
321.38,451.0,1976.0,21382.0,0.22,0.4,-62.4,1.0,1.0,1.0
321.25,451.0,2000.0,21415.0,0.18,0.35,-62.4,1.0,1.0,1.0
321.38,451.5,2024.0,21449.0,0.18,0.35,-62.31,1.0,1.0,1.0
321.25,451.5,2040.0,21483.0,0.18,0.35,-62.31,1.0,1.0,1.0
321.0,451.25,2056.0,21519.0,0.22,0.4,-62.31,1.0,1.0,1.0
320.75,451.25,2080.0,21552.0,0.26,0.4,-62.31,1.0,1.0,1.0
320.62,451.25,2088.0,21587.0,0.18,0.35,-62.31,1.0,1.0,1.0
320.5,451.5,2088.0,21623.0,0.22,0.35,-62.31,1.0,1.0,1.0
320.0,451.0,2096.0,21657.0,0.18,0.31,-62.31,1.0,1.0,1.0
320.12,451.25,2096.0,21691.0,0.18,0.31,-62.31,1.0,1.0,1.0
320.12,451.5,2080.0,21727.0,0.18,0.31,-62.31,1.0,1.0,1.0
320.12,451.75,2072.0,21761.0,0.13,0.31,-62.31,1.0,1.0,1.0
320.0,451.75,2048.0,21796.0,0.13,0.22,-62.23,1.0,1.0,1.0
320.12,452.0,2032.0,21830.0,0.13,0.26,-62.23,1.0,1.0,1.0
320.12,452.5,2016.0,21864.0,0.18,0.26,-62.23,1.0,1.0,1.0
320.12,452.5,2008.0,21898.0,0.13,0.31,-62.23,1.0,1.0,1.0
320.0,452.5,1992.0,21932.0,0.13,0.31,-62.23,1.0,1.0,1.0
319.75,452.5,1984.0,21965.0,0.13,0.31,-62.23,1.0,1.0,1.0
319.88,452.75,1976.0,21998.0,0.22,0.35,-62.23,1.0,1.0,1.0
319.75,453.0,1976.0,22031.0,0.18,0.31,-62.23,1.0,1.0,1.0
320.12,453.75,1976.0,22064.0,0.18,0.31,-62.23,1.0,1.0,1.0
320.5,454.25,1984.0,22096.0,0.18,0.35,-62.14,1.0,1.0,1.0
321.0,455.25,1984.0,22129.0,0.18,0.31,-62.14,1.0,1.0,1.0
321.12,455.75,1992.0,22161.0,0.18,0.31,-62.14,1.0,1.0,1.0
321.38,456.5,1992.0,22195.0,0.18,0.26,-62.14,1.0,1.0,1.0
321.5,457.0,1992.0,22229.0,0.13,0.26,-62.14,1.0,1.0,1.0
321.88,457.5,1992.0,22262.0,0.09,0.26,-62.14,1.0,1.0,1.0
321.75,457.75,2000.0,22295.0,0.13,0.26,-62.14,1.0,1.0,1.0
322.0,458.25,2016.0,22327.0,0.13,0.35,-62.05,1.0,1.0,1.0
321.75,458.0,2032.0,22360.0,0.18,0.31,-62.05,1.0,1.0,1.0
321.38,458.0,2048.0,22395.0,0.18,0.31,-62.05,1.0,1.0,1.0
321.25,458.0,2056.0,22430.0,0.18,0.35,-62.05,1.0,1.0,1.0
320.75,457.25,2056.0,22463.0,0.18,0.31,-62.05,1.0,1.0,1.0
320.5,457.5,2048.0,22499.0,0.13,0.26,-62.05,1.0,1.0,1.0
319.75,456.75,2016.0,22532.0,0.13,0.26,-62.05,1.0,1.0,1.0
319.12,456.0,1984.0,22566.0,0.13,0.26,-62.05,1.0,1.0,1.0
318.88,456.0,1952.0,22597.0,0.13,0.26,-61.96,1.0,1.0,1.0
318.62,456.0,1904.0,22631.0,0.13,0.26,-61.96,1.0,1.0,1.0
318.0,455.25,1840.0,22663.0,0.04,0.18,-61.96,1.0,1.0,1.0
318.25,456.0,1784.0,22693.0,0.13,0.22,-61.88,1.0,1.0,1.0
318.25,456.25,1736.0,22723.0,0.13,0.22,-61.88,1.0,1.0,1.0
318.0,456.0,1688.0,22753.0,0.09,0.26,-61.88,1.0,1.0,1.0
318.12,456.5,1640.0,22780.0,0.09,0.22,-61.79,1.0,1.0,1.0
318.38,457.0,1600.0,22808.0,0.13,0.26,-61.79,1.0,1.0,1.0
318.5,457.5,1576.0,22834.0,0.13,0.31,-61.79,1.0,1.0,1.0
318.25,457.25,1552.0,22861.0,0.18,0.31,-61.7,1.0,1.0,1.0
318.25,457.5,1536.0,22887.0,0.18,0.35,-61.7,1.0,1.0,1.0
318.62,458.25,1520.0,22914.0,0.18,0.35,-61.7,1.0,1.0,1.0
319.0,458.75,1520.0,22939.0,0.18,0.35,-61.61,1.0,1.0,1.0
318.75,458.75,1512.0,22964.0,0.18,0.31,-61.61,1.0,1.0,1.0
